Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7813365,2019-07-15 13:18:29,2018-09-10 10:22:31,3315,1989000,3315,600,1,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813365,SRX4664905,JER_15_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759972,SAMN09992856,simple,408170,human gut metagenome,JER_15_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,DF151E6EF84F4D5DCB1EBF1D54329602,27C47265DBA219C09E2D1F8956DDE5D0
SRR7813363,2019-07-15 13:18:29,2018-09-10 10:22:52,51171,30702600,51171,600,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813363,SRX4664907,JER_13_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759973,SAMN09992854,simple,408170,human gut metagenome,JER_13_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,753FF7B81EC3B09C82CB95EEB1F0B358,58B7531E73F14F9E4E06DBBCC7749156
SRR7813364,2019-07-15 13:18:29,2018-09-10 10:22:51,37209,22325400,37209,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813364/SRR7813364.1,SRX4664906,JER_13_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759974,SAMN09992855,simple,408170,human gut metagenome,JER_13_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,56EC5016643EC09D09BFF4CDEFA60A78,7605F50B2861B15AE46C54E4F07AF7B6
SRR7813362,2019-07-15 13:18:29,2018-09-10 10:22:31,4221,2532600,4221,600,1,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813362,SRX4664908,JER_13_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759975,SAMN09992853,simple,408170,human gut metagenome,JER_13_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F84646009A29A927135783A9EFDC504A,914F2D99B156DB033FA54CE614CD7789
SRR7813361,2019-07-15 13:18:29,2018-09-10 10:22:48,38349,23009400,38349,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813361/SRR7813361.1,SRX4664909,JER_12_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759976,SAMN09992852,simple,408170,human gut metagenome,JER_12_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F21DDFFC685557D79922C03C92FBE791,F85D10C48AC38993D3E9C0862527B0D7
SRR7813360,2019-07-15 13:18:29,2018-09-10 10:22:50,43880,26328000,43880,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813360/SRR7813360.1,SRX4664910,KRA_1_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759977,SAMN09992861,simple,408170,human gut metagenome,KRA_1_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,59828CF6C542FE8020462E5DA7441F99,63B09E2E267E003BF1A9C7ABFF128927
SRR7813359,2019-07-15 13:18:29,2018-09-10 10:22:46,37537,22522200,37537,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813359/SRR7813359.1,SRX4664911,KRA_1_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759978,SAMN09992860,simple,408170,human gut metagenome,KRA_1_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,B495210C197AFB0FBAC7F1A195294607,F2306A86F2A7D6ACA6B163B763DCC072
SRR7813358,2019-07-15 13:18:29,2018-09-10 10:22:54,40449,24269400,40449,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813358,SRX4664912,SOR_3_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759979,SAMN09992930,simple,408170,human gut metagenome,SOR_3_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,9DD705B4F2422D4FB28437EEFB79427B,DAEA6D5FCF1B0985DAE533650B66EB77
SRR7813356,2019-07-15 13:18:29,2018-09-10 10:22:55,42638,25582800,42638,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813356,SRX4664914,ROT_4_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759980,SAMN09992924,simple,408170,human gut metagenome,ROT_4_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,3734BA54B0087EDA77A6C45039961540,CB3D59834B47E8C9787064A554D3A603
SRR7813357,2019-07-15 13:18:29,2018-09-10 10:22:54,36127,21676200,36127,600,10,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813357,SRX4664913,SOR_3_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759981,SAMN09992931,simple,408170,human gut metagenome,SOR_3_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,AE4ABBF87056ACE4F61754184BDF9CB7,B9BD7505CBB531B9CB5DD8F3B0F0CB16
SRR7813355,2019-07-15 13:18:29,2018-09-10 10:22:51,40764,24458400,40764,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813355/SRR7813355.1,SRX4664915,ROT_5_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759982,SAMN09992925,simple,408170,human gut metagenome,ROT_5_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,CAB033F8246E363A85B750B74B4FBC0D,AAFC4E1F0AD9CBC93570E09476F8F1EA
SRR7813352,2019-07-15 13:18:29,2018-09-10 10:22:50,37555,22533000,37555,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813352/SRR7813352.1,SRX4664918,SOR_2_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759983,SAMN09992928,simple,408170,human gut metagenome,SOR_2_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,929D9CB560A65083E7AE88CC4FAF32EA,0813899DF68DA26AFBBB65CD09292546
SRR7813351,2019-07-15 13:18:29,2018-09-10 10:22:50,43563,26137800,43563,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813351/SRR7813351.1,SRX4664919,SOR_2_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759984,SAMN09992929,simple,408170,human gut metagenome,SOR_2_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2CD42FB52C5E0367D8F7BF9B1BE0C9AA,BA3E63462C24E4BCE235B1D12B80C482
SRR7813350,2019-07-15 13:18:29,2018-09-10 10:22:48,41856,25113600,41856,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813350/SRR7813350.1,SRX4664920,ROT_5_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759985,SAMN09992926,simple,408170,human gut metagenome,ROT_5_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,77C98461C78DC2BA1B1EDF4BB655B72C,AD1AE71BE46D17F30B00AECECE37CA69
SRR7813349,2019-07-15 13:18:29,2018-09-10 10:22:52,42757,25654200,42757,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813349,SRX4664921,SOR_2_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759986,SAMN09992927,simple,408170,human gut metagenome,SOR_2_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2A681294F23842FB09C94A0288F26577,7819C43491E95C56611637CCB7A8C680
SRR7813354,2019-07-15 13:18:29,2018-09-10 10:22:50,40017,24010200,40017,600,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813354/SRR7813354.1,SRX4664916,ROT_3_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759987,SAMN09992922,simple,408170,human gut metagenome,ROT_3_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,8815AD95667027EE5EFBAA9B6CC7E79C,56A2B700F36836037C94401B6E3C4BF4
SRR7813348,2019-07-15 13:18:29,2018-09-10 10:22:46,49908,29944800,49908,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813348/SRR7813348.1,SRX4664922,WAR_11_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759988,SAMN09993027,simple,408170,human gut metagenome,WAR_11_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,6350B763AB5EA3E52C759593CF19B658,F4CD785B0781443492013D511680E27D
SRR7813353,2019-07-15 13:18:29,2018-09-10 10:22:55,41929,25157400,41929,600,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813353,SRX4664917,ROT_4_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759989,SAMN09992923,simple,408170,human gut metagenome,ROT_4_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,9F3C83B460E9581FD2109A7F3BAD97BA,092F80FE64F3AF348FC94600AA711B4F
SRR7813345,2019-07-15 13:18:29,2018-09-10 10:22:47,39108,23464800,39108,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813345/SRR7813345.1,SRX4664925,WAR_11_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759990,SAMN09993028,simple,408170,human gut metagenome,WAR_11_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2D7C9D9273A2D432F39E8254DF4DDD2B,AD832D2D78036C1B76C7A1CCB23BF48E
SRR7813346,2019-07-15 13:18:29,2018-09-10 10:22:44,32140,19284000,32140,600,9,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813346,SRX4664924,WAR_11_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759991,SAMN09993029,simple,408170,human gut metagenome,WAR_11_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,61C91C0F5402228FC6E85C82078CBCAC,08932916315C1662737DDF0651701442
SRR7813344,2019-07-15 13:18:29,2018-09-10 10:22:55,39793,23875800,39793,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813344,SRX4664926,TLV_19_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759992,SAMN09992990,simple,408170,human gut metagenome,TLV_19_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F7CC44A5ECFB2891842AA1133003DE37,BC73838E54DC5C9B9DFD5E28B65A500C
SRR7813342,2019-07-15 13:18:29,2018-09-10 10:22:54,40451,24270600,40451,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813342,SRX4664928,WAR_9_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759993,SAMN09993025,simple,408170,human gut metagenome,WAR_9_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,DBA5F43D91799C043D22C25BE9E032BD,0535338D02624678592DEF481C24FB1A
SRR7813343,2019-07-15 13:18:29,2018-09-10 10:22:45,44343,26605800,44343,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813343/SRR7813343.1,SRX4664927,TLV_19_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759994,SAMN09992991,simple,408170,human gut metagenome,TLV_19_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2AF0414C96E5FF2189697C9910BFE39A,7689D289F3976FEC0CB397815A860707
SRR7813341,2019-07-15 13:18:29,2018-09-10 10:22:54,38548,23128800,38548,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813341,SRX4664929,WAR_9_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759995,SAMN09993024,simple,408170,human gut metagenome,WAR_9_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,574154D6F8D19B2CAB1A1932EE174A94,7D053BE103E17AD1119B1D394EB0A4A9
SRR7813340,2019-07-15 13:18:29,2018-09-10 10:22:45,46717,28030200,46717,600,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813340/SRR7813340.1,SRX4664930,TLV_17_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759996,SAMN09992986,simple,408170,human gut metagenome,TLV_17_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,12C7660F83F2CAB56CF6495DE987CAC5,8B56E393E066703F27F9245AEAE1555F
SRR7813338,2019-07-15 13:18:29,2018-09-10 10:22:47,35419,21251400,35419,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813338/SRR7813338.1,SRX4664932,TLV_18_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759997,SAMN09992988,simple,408170,human gut metagenome,TLV_18_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0EC3F26F9B3770DBBB9FA60D1F42C661,6A9BC8064A74BBA81995EAEE1232EECD
SRR7813337,2019-07-15 13:18:29,2018-09-10 10:22:44,38985,23391000,38985,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813337,SRX4664933,TLV_18_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759998,SAMN09992989,simple,408170,human gut metagenome,TLV_18_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,2F2CE6B3D4C48DB24AEB8E378137C513,B36BFBE4E192C61C75B7567275E8E844
SRR7813339,2019-07-15 13:18:29,2018-09-10 10:22:51,40199,24119400,40199,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813339,SRX4664931,TLV_18_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3759999,SAMN09992987,simple,408170,human gut metagenome,TLV_18_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0C97A903356830866CFBC518CFDD57C0,676E88823A3A03803C08E3C4E78888CA
SRR7813347,2019-07-15 13:18:29,2018-09-10 10:22:45,45683,27409800,45683,600,13,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813347,SRX4664923,WAR_11_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760000,SAMN09993026,simple,408170,human gut metagenome,WAR_11_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,EEF9008F99F9CA29F92C2CC50E25CCF2,78E7D40988BCDCE25FA52538093DEE4D
SRR7813336,2019-07-15 13:18:29,2018-09-10 10:22:55,36191,21714600,36191,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813336,SRX4664934,TLV_16_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760001,SAMN09992982,simple,408170,human gut metagenome,TLV_16_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,74EC1B60D40F5314BD19E6EF7C890CCD,92496696FB17CB922ADCB3C240AC6755
SRR7813335,2019-07-15 13:18:29,2018-09-10 10:22:50,21584,12950400,21584,600,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813335/SRR7813335.1,SRX4664935,TLV_17_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760002,SAMN09992983,simple,408170,human gut metagenome,TLV_17_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F06EBD83DC3AA8BAD3374F524D70D3F8,81B59BB2CAF1E180D03A2BBD67B39B18
SRR7813332,2019-07-15 13:18:29,2018-09-10 10:22:54,37777,22666200,37777,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813332,SRX4664938,JER_7_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760003,SAMN09992842,simple,408170,human gut metagenome,JER_7_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,A55AEAD0C810A19FC89127253821B336,CB7C3511D62E1A58F1E746A6DD85DECA
SRR7813333,2019-07-15 13:18:29,2018-09-10 10:22:25,25,15000,25,600,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813333,SRX4664937,TLV_17_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760004,SAMN09992985,simple,408170,human gut metagenome,TLV_17_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0B3CAE0D12C548F5614E9D80A44017E0,0AFE6B36CC8927E619896C43AB8A867F
SRR7813334,2019-07-15 13:18:29,2018-09-10 10:22:54,36101,21660600,36101,600,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813334,SRX4664936,TLV_17_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760005,SAMN09992984,simple,408170,human gut metagenome,TLV_17_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,8954EFA7A6916B7DE1954881D1A51526,339C61D503EC6B53B4B8972A483A2F3A
SRR7813331,2019-07-15 13:18:29,2018-09-10 10:22:53,40791,24474600,40791,600,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813331,SRX4664939,JER_8_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760006,SAMN09992843,simple,408170,human gut metagenome,JER_8_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,475EA323A8AC34E7CCCAF52299A81460,BDA8FA3B473BB2F95FFE04AE5317BDA1
SRR7813329,2019-07-15 13:18:29,2018-09-10 10:22:46,37081,22248600,37081,600,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813329/SRR7813329.1,SRX4664941,JER_9_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760007,SAMN09992845,simple,408170,human gut metagenome,JER_9_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,7AE47F14F8E9DCE0AC0FCEFC71583885,A784B1B037819707F7E232AFA0E3EF06
SRR7813328,2019-07-15 13:18:29,2018-09-10 10:22:34,9430,5658000,9430,600,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813328,SRX4664942,JER_9_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760008,SAMN09992846,simple,408170,human gut metagenome,JER_9_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,34EEA0FBA2765AF8988D87112B831430,C3BA1326C3A08C8F1FDCEBE5E6AB17A5
SRR7813330,2019-07-15 13:18:29,2018-09-10 10:22:42,19750,11850000,19750,600,5,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813330,SRX4664940,JER_8_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760009,SAMN09992844,simple,408170,human gut metagenome,JER_8_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,08B1D5666DB91590B08DF43F47D0CEFF,4C879DB1ADF00E8ED8BCE018272CD057
SRR7813327,2019-07-15 13:18:29,2018-09-10 10:22:26,1039,623400,1039,600,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813327,SRX4664943,JER_9_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760010,SAMN09992847,simple,408170,human gut metagenome,JER_9_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F98C4F6F0FF8BC677A654F43AAEAC567,D8475BD769A8D4D5DDDB3F04FD187657
SRR7813326,2019-07-15 13:18:29,2018-09-10 10:22:35,12740,7644000,12740,600,3,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/007630/SRR7813326,SRX4664944,JER_9_Week8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760011,SAMN09992848,simple,408170,human gut metagenome,JER_9_Week8,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,6F964CB71102AF6E6D1BE7D4E39F2B2C,4127308B51046AE4BB516A894CA0B6B3
SRR7813325,2019-07-15 13:18:29,2018-09-10 10:22:26,1421,852600,1421,600,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813325,SRX4664945,JER_12_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760012,SAMN09992849,simple,408170,human gut metagenome,JER_12_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0619DB14A7F0203A4038E12BA69E1080,60C205245FE96AC2DFA72B999227E376
SRR7813324,2019-07-15 13:18:29,2018-09-10 10:22:56,53630,32178000,53630,600,16,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813324,SRX4664946,JER_12_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760013,SAMN09992850,simple,408170,human gut metagenome,JER_12_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,E458AA69EE6F0096F24822BC2BEB6203,B6AE551B85D9DFFDE704B4EC241CC443
SRR7813323,2019-07-15 13:18:29,2018-09-10 10:22:41,58739,35243400,58739,600,18,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813323,SRX4664947,JER_12_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760014,SAMN09992851,simple,408170,human gut metagenome,JER_12_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,74547CA477C8BBC2CD6C9EC92ACE9AD2,8021721938E671312C38F657F3C81BB7
SRR7813322,2019-07-15 13:18:29,2018-09-10 10:22:30,6826,4095600,6826,600,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/007630/SRR7813322,SRX4664948,TLV_2_Week4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760015,SAMN09992941,simple,408170,human gut metagenome,TLV_2_Week4,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,F26C568B96DB23300963373BD18F9855,0644130220F0BD164D359C902CF88B4C
SRR7813321,2019-07-15 13:18:29,2018-09-10 10:22:29,9646,5787600,9646,600,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/007630/SRR7813321,SRX4664949,TLV_2_Week12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760016,SAMN09992940,simple,408170,human gut metagenome,TLV_2_Week12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,BA4D18C71CAC9B817E537048FCBEA2B7,1EDDE769D56B7C0632EF3A54BBD3A590
SRR7813320,2019-07-15 13:18:29,2018-09-10 10:22:45,28575,17145000,28575,600,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR7813320/SRR7813320.1,SRX4664950,SOR_4_Week0,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP160897,PRJNA489897,,489897,SRS3760017,SAMN09992933,simple,408170,human gut metagenome,SOR_4_Week0,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA770420,,public,0B2E52F39F7DA47CDF7C150D911BA43C,8EC6898726126BE103981212FFF87187
